Wellbore name,q_oil,q_gas,q_wat,q_liq,WC,GOR,AVG_WHP_P,AVG_WHT_P,AVG_DOWNHOLE_TEMPERATURE,AVG_CHOKE_SIZE_P,ON_STREAM_HRS,delta_P,BB_pred
15/9-F-1 C,665.0,94869.0,926.0,1591.0,0.5820238843494657,142.66015037593985,34.073,77.72,108.289,65.01906,24.0,179.56799999999998,264.4603365751708
15/9-F-1 C,944.0,52163.0,0.0,944.0,0.0,55.25741525423729,70.896,57.374,107.684,48.13438,24.0,155.16500000000002,231.37358853947353
15/9-F-1 C,823.0,117732.0,0.0,823.0,0.0,143.05224787363304,69.935,58.024,107.836,47.49389,24.0,155.162,221.9324510531717
15/9-F-1 C,769.0,111238.0,0.0,769.0,0.0,144.65279583875162,70.226,56.885,107.772,46.93359,24.0,155.797,221.99004865974325
15/9-F-1 C,741.0,107144.0,0.0,741.0,0.0,144.59379217273954,70.328,54.255,107.717,46.3352,24.0,156.577,222.47519171373852
15/9-F-1 C,713.0,102881.0,0.0,713.0,0.0,144.29312762973353,69.372,54.995,107.741,45.16209,24.0,156.204,222.49737876707184
15/9-F-1 C,744.0,106745.0,0.0,744.0,0.0,143.4744623655914,69.067,48.598,107.709,46.31644,24.0,156.82600000000002,223.7355253344272
15/9-F-1 C,736.0,104864.0,0.0,736.0,0.0,142.47826086956522,68.593,48.378,107.71,46.34614,24.0,157.108,223.90749658879096
15/9-F-1 C,783.0,110078.0,0.0,783.0,0.0,140.58492975734356,67.256,53.921,107.778,47.08721,24.0,156.347,223.16360423697031
15/9-F-1 C,835.0,117388.0,0.0,835.0,0.0,140.58443113772455,65.407,53.832,107.889,47.76981,24.0,154.695,223.4119948020094
15/9-F-1 C,789.0,109517.0,0.0,789.0,0.0,138.80481622306718,65.314,55.754,107.86,47.13595,24.0,155.17600000000002,223.17625309241024
15/9-F-1 C,1074.0,154871.0,0.0,1074.0,0.0,144.2001862197393,74.729,60.747,107.817,48.3037,24.0,156.69,221.27613435496713
15/9-F-1 C,621.0,88496.0,869.0,1490.0,0.5832214765100671,142.50563607085346,32.24,76.68,108.264,68.38615,24.0,178.239,265.4460939287083
15/9-F-1 C,783.0,109362.0,0.0,783.0,0.0,139.67049808429118,64.916,55.628,107.859,47.14247,24.0,155.238,223.18468025299552
15/9-F-1 C,744.0,104993.0,0.0,744.0,0.0,141.11962365591398,64.691,52.236,107.851,46.52459,24.0,155.375,223.7509863773323
15/9-F-1 C,735.0,107116.0,0.0,735.0,0.0,145.7360544217687,64.436,53.661,107.852,46.289,24.0,155.547,223.20042142088886
15/9-F-1 C,465.0406504065041,67934.9593495935,741.4634146341464,1206.5040650406504,0.6145552560646901,146.08391608391608,29.099,66.361,107.264,22.22339,7.38,235.452,267.6977786268215
15/9-F-1 C,743.0,108079.0,93.0,836.0,0.1112440191387559,145.46298788694483,64.291,49.053,107.867,46.28423,24.0,155.572,230.7691051791804
15/9-F-1 C,727.0,106514.0,87.0,814.0,0.1068796068796068,146.51169188445667,63.93,55.103,107.921,46.26511,24.0,156.04399999999998,229.4499205280458
15/9-F-1 C,353.0,51938.0,762.0,1115.0,0.683408071748879,147.1331444759207,34.812,70.583,108.103,56.38097,24.0,197.78500000000005,270.07705759622877
15/9-F-1 C,716.0,105800.0,91.0,807.0,0.1127633209417596,147.76536312849163,63.737,55.311,107.936,46.22633,24.0,156.243,229.71196505686436
15/9-F-1 C,352.8,51692.4,776.4,1129.2,0.6875664187035069,146.5204081632653,32.169,56.428,107.774,56.46453,20.0,200.665,271.41945731359795
15/9-F-1 C,695.0,102250.0,77.0,772.0,0.099740932642487,147.12230215827338,63.551,55.508,107.445,46.215,24.0,155.716,228.93240955886404
15/9-F-1 C,699.0,102824.0,77.0,776.0,0.0992268041237113,147.10157367668097,63.458,56.171,107.962,46.21506,24.0,156.549,228.80020801504455
15/9-F-1 C,1044.0,147930.0,0.0,1044.0,0.0,141.69540229885058,74.16,60.628,107.795,48.1735,24.0,156.606,221.4550284432378
15/9-F-1 C,523.9958805355303,75344.18125643666,739.0319258496395,1263.0278063851697,0.5851272015655578,143.78773584905662,31.258,75.01,108.233,28.40513,9.71,178.184,265.7762223159695
15/9-F-1 C,704.0,103978.0,78.0,782.0,0.0997442455242966,147.69602272727272,63.335,55.852,107.974,46.23157,24.0,156.665,228.86062769538452
15/9-F-1 C,716.0,105761.0,79.0,795.0,0.0993710691823899,147.7108938547486,63.21,55.596,107.985,46.2074,24.0,156.784,228.8953470478608
15/9-F-1 C,970.0,139378.0,0.0,970.0,0.0,143.68865979381442,73.908,58.279,107.764,47.46609,24.0,156.688,221.57299411148708
15/9-F-1 C,946.0,136980.0,0.0,946.0,0.0,144.79915433403806,72.994,54.905,107.78,47.84002,24.0,156.43,222.1614542206663
15/9-F-1 C,1003.0,144950.0,0.0,1003.0,0.0,144.51645064805584,70.952,58.883,107.86,49.00558,24.0,154.95,221.819976092245
15/9-F-1 C,925.0,135000.0,0.0,925.0,0.0,145.94594594594594,70.71,57.426,107.838,47.9204,24.0,155.058,221.84916281136495
15/9-F-1 C,914.0,127565.0,0.0,914.0,0.0,139.56783369803065,70.545,57.656,107.821,47.29695,24.0,155.142,222.2710286274076
15/9-F-1 C,307.1583514099783,42209.11062906725,0.0,307.1583514099783,0.0,137.4180790960452,70.946,55.955,107.599,29.13359,13.83,156.852,207.90103955059473
15/9-F-1 C,724.0,107036.0,80.0,804.0,0.099502487562189,147.83977900552486,63.142,55.963,107.994,46.26479,24.0,156.864,228.84313936054676
15/9-F-1 C,647.0,95262.0,85.0,732.0,0.1161202185792349,147.23647604327667,62.777,54.486,107.991,46.51253,24.0,158.075,230.1855305953717
15/9-F-1 C,746.0,108793.0,94.0,840.0,0.1119047619047619,145.83512064343162,61.73,54.295,108.065,47.81521,24.0,156.685,230.18095740738352
15/9-F-1 C,727.0,107051.0,51.0,778.0,0.0655526992287917,147.2503438789546,60.14,58.607,108.067,47.62397,24.0,155.97899999999998,226.6486666881707
15/9-F-1 C,221.0,32378.0,550.0,771.0,0.7133592736705577,146.50678733031674,37.359,60.131,107.96,51.35456,24.0,207.843,267.4997578513305
15/9-F-1 C,724.0,106457.0,51.0,775.0,0.0658064516129032,147.04005524861878,59.787,58.662,108.066,47.63986,24.0,156.197,226.7056409218618
15/9-F-1 C,223.0,32481.0,545.0,768.0,0.7096354166666666,145.65470852017938,36.692,62.832,107.963,51.82289,24.0,207.089,267.14161498859437
15/9-F-1 C,715.0,105828.0,53.0,768.0,0.0690104166666666,148.01118881118882,59.44,57.55,108.066,47.60717,24.0,156.378,227.0702324463081
15/9-F-1 C,230.0,34081.0,555.0,785.0,0.7070063694267515,148.1782608695652,36.108,63.521,107.977,52.09688,24.0,206.115,266.9602688504295
15/9-F-1 C,501.8181818181818,74468.72727272728,50.18181818181818,552.0,0.0909090909090909,148.39782608695654,63.79,50.774,107.825,41.7134,22.0,157.538,229.4561140175481
15/9-F-1 C,711.0,104861.0,51.0,762.0,0.0669291338582677,147.48382559774964,59.091,58.446,108.073,47.58517,24.0,156.488,226.85792498197515
15/9-F-1 C,219.0,32412.0,556.0,775.0,0.7174193548387097,148.0,35.446,63.169,107.984,52.4484,24.0,205.192,267.6061163482121
15/9-F-1 C,708.0,104156.0,50.0,758.0,0.0659630606860158,147.1129943502825,58.705,58.703,108.079,47.6112,24.0,156.599,226.81941755393777
15/9-F-1 C,205.0,30485.0,536.0,741.0,0.7233468286099866,148.70731707317074,34.47,62.145,107.956,52.69465,24.0,205.378,267.9314392611489
15/9-F-1 C,703.0,102418.0,52.0,755.0,0.0688741721854304,145.68705547652917,58.236,58.418,108.085,47.61982,24.0,156.71300000000002,227.19179503458406
15/9-F-1 C,211.0,31256.0,549.0,760.0,0.7223684210526315,148.13270142180096,34.572,64.545,108.004,53.39162,24.0,203.961,267.8013399509034
15/9-F-1 C,696.0,102285.0,52.0,748.0,0.0695187165775401,146.96120689655172,57.464,57.883,108.087,47.65973,24.0,157.394,227.32398177336913
15/9-F-1 C,338.0,49948.0,746.0,1084.0,0.6881918819188192,147.77514792899407,35.682,70.451,108.148,55.36181,24.0,199.129,270.0891842273928
15/9-F-1 C,658.0,96652.0,95.0,753.0,0.1261620185922974,146.88753799392097,56.908,57.35,108.08,47.62792,24.0,157.98899999999998,230.92081374803834
15/9-F-1 C,422.0,62161.0,823.0,1245.0,0.6610441767068274,147.3009478672986,36.317,74.714,108.224,56.58419,24.0,192.652,269.53357306552215
15/9-F-1 C,576.0,85082.0,79.0,655.0,0.1206106870229007,147.71180555555554,56.875,58.007,108.084,46.56755,24.0,157.947,230.51450758781888
15/9-F-1 C,388.0,57125.0,711.0,1099.0,0.6469517743403094,147.22938144329896,34.805,73.234,108.169,56.5621,24.0,191.41,267.84339358548874
15/9-F-1 C,535.5850422195417,80221.95416164053,73.82388419782872,609.4089264173705,0.1211401425178147,149.78378378378375,60.978,49.152,107.447,44.0,16.58,158.581,231.57528656760476
15/9-F-1 C,447.0,65356.0,765.0,1212.0,0.6311881188118812,146.2102908277405,33.778,72.321,108.162,58.21413,24.0,190.428,267.94776319099543
15/9-F-1 C,452.0,66072.0,751.0,1203.0,0.6242726517040732,146.1769911504425,32.401,72.15,108.216,62.82589,24.0,185.836,267.5789866575378
15/9-F-1 C,563.0,84308.0,79.0,642.0,0.1230529595015576,149.74777975133216,54.967,56.254,108.114,46.78696,24.0,160.418,231.0437599771896
15/9-F-1 C,116.71732522796351,16756.231003039513,189.66565349544072,306.3829787234042,0.6190476190476191,143.5625,27.686,41.206,107.516,10.21,3.29,183.435,253.256284431962
15/9-F-1 C,490.0,73241.0,213.0,703.0,0.3029871977240398,149.47142857142856,50.932,57.489,108.143,46.79164,24.0,164.233,242.02695959706546
15/9-F-1 C,492.0,72895.0,253.0,745.0,0.3395973154362416,148.16056910569105,50.492,56.119,108.144,46.78773,24.0,164.696,244.53013786448727
15/9-F-1 C,488.0,72637.0,204.0,692.0,0.2947976878612717,148.84631147540983,49.536,56.633,108.142,46.85941,24.0,165.928,241.79120233186393
15/9-F-1 C,482.0,71515.0,200.0,682.0,0.2932551319648094,148.3713692946058,49.016,57.204,108.134,46.80047,24.0,166.743,241.68735009004362
15/9-F-1 C,492.0,73096.0,215.0,707.0,0.3041018387553041,148.5691056910569,48.565,56.775,108.121,47.00266,24.0,167.412,242.41608570260735
15/9-F-1 C,476.0,70443.0,247.0,723.0,0.3416320885200553,147.98949579831933,48.862,56.395,108.145,47.88536,24.0,166.189,244.7336983485158
15/9-F-1 C,466.0,69327.0,244.0,710.0,0.3436619718309859,148.77038626609442,48.486,56.418,108.15,47.76055,24.0,166.341,244.84071254565362
15/9-F-1 C,464.0,68817.0,242.0,706.0,0.3427762039660056,148.3125,48.176,55.027,108.151,47.7135,24.0,166.58499999999998,245.01087358083365
15/9-F-1 C,459.0,68361.0,241.0,700.0,0.3442857142857143,148.9346405228758,47.449,58.937,108.148,47.69517,24.0,167.474,244.61792311968665
15/9-F-1 C,458.0,68466.0,241.0,699.0,0.3447782546494993,149.4890829694323,47.396,58.307,108.147,47.68624,24.0,167.639,244.70743177212708
15/9-F-1 C,564.0,84365.0,79.0,643.0,0.1228615863141524,149.58333333333334,54.808,51.652,108.119,46.79973,24.0,160.59900000000002,231.8302741513057
15/9-F-1 C,311.50758251561103,48084.56735057983,148.79571810883138,460.3033006244424,0.3232558139534884,154.36082474226802,47.218,55.548,108.021,43.93395,22.42,168.827,244.06923808798737
15/9-F-1 C,487.0,72966.0,256.0,743.0,0.3445491251682369,149.82751540041068,44.812,56.696,108.142,47.97656,24.0,170.3,245.07970693688378
15/9-F-1 C,469.0,69274.0,242.0,711.0,0.340365682137834,147.70575692963752,46.346,58.756,108.176,47.70091,24.0,168.716,244.54034335485235
15/9-F-1 C,230.0,34488.0,734.0,964.0,0.7614107883817427,149.94782608695652,34.475,69.989,108.097,53.7594,24.0,211.314,273.21469018782324
15/9-F-1 C,461.0,68638.0,260.0,721.0,0.3606102635228849,148.88937093275487,44.887,58.891,108.183,47.59103,24.0,170.957,245.79371620059692
15/9-F-1 C,228.0,34207.0,678.0,906.0,0.7483443708609272,150.03070175438597,34.155,68.881,108.078,53.47775,24.0,209.601,272.2368163186292
15/9-F-1 C,458.0,68331.0,245.0,703.0,0.3485064011379801,149.1943231441048,44.642,59.252,108.183,47.60245,24.0,171.445,245.0161234037151
15/9-F-1 C,224.0,33825.0,671.0,895.0,0.7497206703910615,151.00446428571428,33.535,67.504,108.059,53.41421,24.0,208.544,272.3317738369385
15/9-F-1 C,482.0,71885.0,259.0,741.0,0.349527665317139,149.1390041493776,44.598,56.664,108.191,48.1316,24.0,171.368,245.42936504336708
15/9-F-1 C,183.0,27538.0,580.0,763.0,0.7601572739187418,150.4808743169399,32.548,65.375,108.014,53.511,24.0,208.547,270.08355429543235
15/9-F-1 C,565.0,84351.0,79.0,644.0,0.1226708074534161,149.29380530973452,54.551,50.821,108.124,46.80369,24.0,160.781,232.0002459153259
15/9-F-1 C,489.0,72278.0,243.0,732.0,0.3319672131147541,147.8077709611452,44.99,57.165,108.233,48.71677,24.0,169.636,244.34136719032892
15/9-F-1 C,202.0,30240.0,609.0,811.0,0.750924784217016,149.7029702970297,32.468,65.545,108.035,54.51367,24.0,207.54,269.70152772561806
15/9-F-1 C,376.0,56055.0,218.0,594.0,0.367003367003367,149.08244680851064,43.247,58.959,108.22,48.71789,24.0,171.84500000000003,246.33692876963616
15/9-F-1 C,267.0,40044.0,709.0,976.0,0.7264344262295082,149.97752808988764,32.889,67.562,108.13,56.36182,24.0,204.267,271.6339073162445
15/9-F-1 C,564.0,84183.0,80.0,644.0,0.124223602484472,149.26063829787233,54.111,51.418,108.129,46.84702,24.0,161.10000000000002,232.03756269807647
15/9-F-1 C,563.0,83870.0,80.0,643.0,0.1244167962674961,148.96980461811722,53.635,54.232,108.132,46.85599,24.0,161.484,231.6415276996464
15/9-F-1 C,563.0,83854.0,80.0,643.0,0.1244167962674961,148.94138543516874,53.094,56.636,108.134,46.86472,24.0,161.973,231.2904408919337
15/9-F-1 C,523.0,77885.0,247.0,770.0,0.3207792207792208,148.91969407265773,52.024,57.485,108.139,46.80372,24.0,163.023,243.0750966223384
15/9-F-1 C,522.0,77859.0,247.0,769.0,0.3211963589076723,149.1551724137931,51.247,56.123,108.14,46.80708,24.0,163.889,243.3269481340768
15/9-F-1 C,378.0,56399.0,218.0,596.0,0.3657718120805369,149.2037037037037,43.671,59.044,108.221,48.72132,24.0,171.356,246.2162997026316
15/9-F-1 C,350.0,52297.0,826.0,1176.0,0.7023809523809523,149.42,33.713,68.344,108.245,58.64993,24.0,197.857,271.70743864412765
15/9-F-1 C,509.0,76002.0,303.0,812.0,0.3731527093596059,149.3163064833006,39.773,56.231,108.281,50.23923,24.0,170.858,247.29081315068663
15/9-F-1 C,352.0,52975.0,241.0,593.0,0.4064080944350758,150.4971590909091,37.35,50.724,108.171,49.43711,24.0,176.098,249.98544232089304
15/9-F-1 C,287.0,44830.0,240.0,527.0,0.4554079696394686,156.20209059233449,37.094,44.267,108.138,48.82824,24.0,178.412,253.42660530736836
15/9-F-1 C,279.0,44300.0,235.0,514.0,0.4571984435797665,158.78136200716847,37.892,50.89,108.159,48.57821,24.0,178.003,252.69251520162533
15/9-F-1 C,296.0,44219.0,247.0,543.0,0.4548802946593002,149.38851351351352,39.366,52.846,108.202,48.47927,24.0,176.63600000000002,252.51965877719354
15/9-F-1 C,296.0,44243.0,247.0,543.0,0.4548802946593002,149.46959459459458,39.839,53.758,108.211,48.47286,24.0,176.177,252.3886215672658
15/9-F-1 C,293.0,44083.0,247.0,540.0,0.4574074074074074,150.45392491467578,40.001,57.064,108.215,48.44686,24.0,176.081,252.13438438339782
15/9-F-1 C,379.0,56290.0,218.0,597.0,0.3651591289782244,148.52242744063324,43.139,58.063,108.217,48.70453,24.0,172.016,246.3674959650066
15/9-F-1 C,323.0,48064.0,713.0,1036.0,0.6882239382239382,148.80495356037153,32.338,67.774,108.174,58.55974,24.0,196.685,270.04732526848545
15/9-F-1 C,377.0,56569.0,213.0,590.0,0.3610169491525424,150.0503978779841,43.251,57.608,108.217,48.69856,24.0,171.879,246.11772332943312
15/9-F-1 C,508.0,75078.0,262.0,770.0,0.3402597402597402,147.79133858267716,43.409,63.583,108.325,49.63278,24.0,166.758,244.12991630667196
15/9-F-1 C,390.0,63293.0,315.0,705.0,0.4468085106382978,162.28974358974358,45.438,62.495,108.388,48.69733,24.0,179.216,250.0379599727317
15/9-F-1 C,356.0,53159.0,754.0,1110.0,0.6792792792792792,149.32303370786516,35.344,69.525,108.066,53.2937,24.0,209.838,269.87534223439064
15/9-F-1 C,380.0,60995.0,327.0,707.0,0.4625176803394625,160.51315789473685,45.063,57.543,108.339,48.65349,24.0,180.898,251.6354363172105
15/9-F-1 C,335.0,50331.0,707.0,1042.0,0.6785028790786948,150.2417910447761,34.092,67.374,108.032,53.26503,24.0,209.228,269.55011917969847
15/9-F-1 C,391.0,57082.0,325.0,716.0,0.4539106145251396,145.98976982097187,44.882,56.713,108.329,48.61656,24.0,180.727,251.7784160303799
15/9-F-1 C,397.0,58901.0,858.0,1255.0,0.6836653386454183,148.36523929471034,34.101,71.443,108.141,55.98024,24.0,205.556,271.1279550300745
15/9-F-1 C,392.0,57123.0,329.0,721.0,0.4563106796116505,145.7219387755102,44.502,58.731,108.32,48.64684,24.0,180.798,251.73969179188896
15/9-F-1 C,412.0,60948.0,840.0,1252.0,0.670926517571885,147.93203883495147,33.463,70.463,108.161,56.80937,24.0,201.878,270.5168159524975
15/9-F-1 C,384.0,56615.0,323.0,707.0,0.4568599717114568,147.43489583333334,43.957,60.817,108.315,48.62198,24.0,181.192,251.50018655098688
15/9-F-1 C,427.0,64122.0,818.0,1245.0,0.6570281124497992,150.1686182669789,32.419,71.879,108.14,57.74957,24.0,200.329,269.6613433673378
15/9-F-1 C,342.0,50991.0,291.0,633.0,0.4597156398104265,149.09649122807016,43.647,59.245,108.308,48.62278,24.0,181.296,251.78045998929213
15/9-F-1 C,434.0,64317.0,891.0,1325.0,0.6724528301886793,148.19585253456222,31.921,73.625,108.187,60.30909,24.0,196.544,271.0369055904638
15/9-F-1 C,339.0,50947.0,291.0,630.0,0.4619047619047619,150.28613569321533,43.292,58.169,108.301,48.62732,24.0,181.513,252.00591827022507
15/9-F-1 C,439.0,64702.0,888.0,1327.0,0.6691785983421251,147.38496583143507,31.081,73.849,108.177,62.16607,24.0,193.946,270.89195177845903
15/9-F-1 C,354.0,53316.0,328.0,682.0,0.4809384164222874,150.61016949152545,41.072,58.684,108.354,49.18709,24.0,178.643,253.20773599503622
15/9-F-1 C,339.0,51385.0,318.0,657.0,0.4840182648401826,151.57817109144543,40.457,58.965,108.346,49.1631,24.0,179.376,253.35361603381756
15/9-F-1 C,325.0,49352.0,324.0,649.0,0.4992295839753466,151.8523076923077,40.011,55.705,108.335,49.1295,24.0,179.998,254.60697457223486
15/9-F-1 C,325.0,49388.0,322.0,647.0,0.4976816074188562,151.96307692307693,39.773,54.606,108.331,49.13849,24.0,180.194,254.63579237142852
15/9-F-1 C,322.0,49246.0,323.0,645.0,0.5007751937984496,152.93788819875778,39.668,53.283,108.327,49.13247,24.0,180.229,254.9240318892637
15/9-F-1 C,320.13858813339107,48905.32698137722,320.13858813339107,640.2771762667821,0.5,152.76298701298705,39.374,53.805,108.321,49.014,23.09,180.668,254.84708926827648
15/9-F-1 C,130.2034428794992,21190.610328638497,92.6447574334898,222.848200312989,0.4157303370786517,162.75000000000003,42.19,46.49,106.953,40.66991,19.17,205.834,254.7073051661153
15/9-F-1 C,290.0,46376.0,537.0,827.0,0.6493349455864571,159.91724137931035,28.487,53.783,107.37,61.08916,24.0,208.8,264.23397571090203
15/9-F-1 C,370.0,55458.0,855.0,1225.0,0.6979591836734694,149.8864864864865,36.696,71.531,108.086,53.287,24.0,214.033,271.55813946773
15/9-F-1 C,409.0,66355.0,334.0,743.0,0.449528936742934,162.23716381418092,45.539,61.993,108.408,49.47164,24.0,179.137,250.28114791763932
15/9-F-1 C,370.0,55321.0,819.0,1189.0,0.6888141295206055,149.5162162162162,36.228,70.847,108.084,53.28875,24.0,211.452,270.8487824531604
15/9-F-11 H,1283.0,191777.0,1236.0,2519.0,0.4906709011512505,149.47544816835543,41.247,76.613,105.949,24.95014,24.0,178.714,267.2508509182963
15/9-F-11 H,469.0,71208.0,2640.0,3109.0,0.8491476358957865,151.82942430703625,24.577,84.279,104.826,100.0,24.0,226.031,309.8247777350568
15/9-F-11 H,1275.0,197981.0,173.0,1448.0,0.1194751381215469,155.2792156862745,78.278,65.11,106.489,11.24369,24.0,170.663,228.58285237831745
15/9-F-11 H,489.0,76879.0,2331.0,2820.0,0.8265957446808511,157.21676891615542,28.186,82.55,105.19,100.0,24.0,222.188,300.50566202028307
15/9-F-11 H,1056.0,160334.0,553.0,1609.0,0.3436917339962709,151.8314393939394,45.397,67.497,106.128,16.78351,24.0,165.61100000000002,247.1733008178003
15/9-F-11 H,1633.0,237107.0,716.0,2349.0,0.3048105576841209,145.19718309859155,48.242,76.503,105.859,20.6464,24.0,172.02,250.07501373968654
15/9-F-11 H,494.0,81192.0,2446.0,2940.0,0.8319727891156462,164.3562753036437,28.3,83.084,105.25,100.0,24.0,222.73,303.74825479605477
15/9-F-11 H,1326.0,199620.0,132.0,1458.0,0.0905349794238683,150.54298642533936,68.893,66.647,106.45,11.75192,24.0,165.832,227.6293684600623
15/9-F-11 H,1214.0,180257.0,653.0,1867.0,0.3497589716122121,148.4818780889621,40.473,69.548,106.322,20.39665,24.0,159.753,249.15746792706685
15/9-F-11 H,853.0,135332.0,2475.0,3328.0,0.7436899038461539,158.65416178194607,29.555,80.767,105.757,100.0,24.0,208.097,307.6571691295999
15/9-F-11 H,1805.0,263355.0,800.0,2605.0,0.3071017274472168,145.90304709141273,50.047,75.58,105.839,21.64983,24.0,170.286,255.75133547739978
15/9-F-11 H,1616.0,235207.0,778.0,2394.0,0.3249791144527986,145.54888613861385,48.12,76.345,105.855,20.62981,24.0,172.037,252.23539363763769
15/9-F-11 H,496.0,80193.0,2405.0,2901.0,0.8290244743192002,161.67943548387098,28.253,83.139,105.252,100.0,24.0,222.666,302.57853113636133
15/9-F-11 H,1329.0,199879.0,133.0,1462.0,0.0909712722298221,150.39804364183595,68.972,64.185,106.449,11.81961,24.0,165.863,228.07549705200915
15/9-F-11 H,1223.0,181173.0,661.0,1884.0,0.3508492569002123,148.13818479149631,40.422,70.132,106.329,20.60106,24.0,159.613,249.27533045937014
15/9-F-11 H,842.0,134492.0,2460.0,3302.0,0.7450030284675954,159.729216152019,29.533,79.912,105.753,100.0,24.0,208.378,307.0187874406
15/9-F-11 H,1802.0,262553.0,795.0,2597.0,0.3061224489795918,145.70088790233075,49.997,73.445,105.835,21.60531,24.0,170.31799999999998,255.81202033408127
15/9-F-11 H,512.0,81119.0,2330.0,2842.0,0.8198451794510908,158.435546875,28.398,82.908,105.148,100.0,24.0,221.173,300.44115682168194
15/9-F-11 H,472.0,76027.0,2272.0,2744.0,0.8279883381924198,161.07415254237287,28.209,82.949,105.251,100.0,24.0,222.569,298.6720602434189
15/9-F-11 H,1309.0,196309.0,131.0,1440.0,0.0909722222222222,149.9686783804431,69.102,62.529,106.446,11.7682,24.0,165.959,228.45127168171965
15/9-F-11 H,1218.0,180678.0,680.0,1898.0,0.3582718651211802,148.3399014778325,40.433,70.359,106.328,20.5596,24.0,159.719,249.829131905992
15/9-F-11 H,840.0,134232.0,2605.0,3445.0,0.7561683599419449,159.8,29.19,79.227,105.756,100.0,24.0,208.248,312.1912476565698
15/9-F-11 H,1798.0,261610.0,793.0,2591.0,0.3060594365109996,145.50055617352615,49.827,72.889,105.833,21.59288,24.0,170.231,255.76405041578454
15/9-F-11 H,494.0,80183.0,2410.0,2904.0,0.8298898071625345,162.31376518218624,28.172,83.416,105.25,100.0,24.0,222.566,302.7002003352665
